Ex,Ey,Ez,mesh_voltage,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost
-0.099895035,0.1505784176,0.061955625,160,0.04644077871897756,0.017313122306434833,13458,625,233,7.318071603775024
-0.289153439,0.141109541,-0.032133253,160,0.0669126930173837,0.0028163542779450325,10297,689,29,7.238794326782227
-0.257267212,0.162283462,-0.079229294,160,0.02697513679562254,0.0029759047710473264,10417,281,31,7.27681827545166
-0.178495906,0.1523918717,-0.056756031,160,0.05825831024930748,0.0171398891966759,11552,673,198,7.291475057601929
-0.300088543,0.0326442623,0.0300891536,160,0.06436277198756628,0.0032912781130005485,16407,1056,54,7.763283967971802
-0.181850005,-0.087235509,-0.029833605,160,0.04825162838532739,0.00797051765512513,11668,563,93,7.2378621101379395
-0.24092652,-0.082358348,-0.065078054,160,0.021460423634336676,0.0037160906726124115,10764,231,40,7.2475807666778564
-0.150555481,0.1002695146,0.0684531705,160,0.05189330062854515,0.011804384485666104,13046,677,154,7.295528411865234
-0.254918832,0.1021611668,0.0012627572,160,0.10266567632252208,0.006849880333415862,12117,1244,83,7.387308359146118
-0.290165836,-0.058537857,0.0791686924,160,0.04491359634822302,0.0032605151613955006,12268,551,40,7.2225377559661865
-0.335699184,0.1330428906,0.0657904567,160,0.013477778725582189,0.0005971167789814894,11723,158,7,7.220096588134766
-0.107683109,-0.031459065,0.0481156973,160,0.05921104227119442,0.009254176143047604,12751,755,118,7.261337995529175
0.045697253,0.1103276872,0.0221367706,160,0.008304334071496363,0.010202467573552674,12644,105,129,7.250276803970337
0.0497620341,0.0352785232,0.0552688778,160,0.007691251201758001,0.005081719544018678,14562,112,74,7.292934417724609
0.0090451289,0.0866803583,-0.009890215,160,0.022205551387846963,0.012228057014253564,13330,296,163,7.373959541320801
-0.139795491,0.0632645672,-0.063175851,160,0.03194914554610749,0.00883348468587468,12113,387,107,7.24518895149231
-0.248650622,0.0608329553,0.0739425882,160,0.0791047064234248,0.010424651234094742,13046,1032,136,7.246046304702759
